ano_campeonato,data,horario,rodada,estadio,arbitro,publico,publico_max,time_man,time_vis,tecnico_man,tecnico_vis,colocacao_man,colocacao_vis,valor_equipe_titular_man,valor_equipe_titular_vis,idade_media_titular_man,idade_media_titular_vis,gols_man,gols_vis,gols_1_tempo_man,gols_1_tempo_vis,escanteios_man,escanteios_vis,faltas_man,faltas_vis,chutes_bola_parada_man,chutes_bola_parada_vis,defesas_man,defesas_vis,impedimentos_man,impedimentos_vis,chutes_man,chutes_vis,chutes_fora_man,chutes_fora_vis
2018,2018-09-10,12:00,24,Estádio Manoel Barradas,Paulo Roberto Alves Júnior,10092.0,35632.0,EC Vitória,Vasco da Gama,Paulo César Carpegiani,Alberto Valentim,14.0,16.0,7450000.0,9700000.0,22.9,29.0,1.0,0.0,0.0,0.0,2.0,5.0,16.0,18.0,18.0,16.0,4.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0
2018,2018-09-11,01:00,24,Estádio Raimundo Sampaio,Luiz Flávio de Oliveira,20922.0,23018.0,Atlético-MG,Atlético-PR,Thiago Larghi,Tiago Nunes,6.0,13.0,20050000.0,12700000.0,30.3,27.6,3.0,1.0,1.0,1.0,6.0,6.0,13.0,10.0,10.0,17.0,5.0,2.0,4.0,0.0,5.0,5.0,3.0,6.0
2018,2018-09-15,09:00,25,Estádio Governador Plácido Castelo,Marcelo Aparecido Ribeiro de Souza,32136.0,60326.0,Ceará SC,EC Vitória,Lisca,Paulo César Carpegiani,19.0,12.0,6180000.0,10350000.0,27.8,24.3,2.0,0.0,1.0,0.0,4.0,3.0,18.0,15.0,16.0,18.0,4.0,1.0,0.0,1.0,2.0,0.0,8.0,2.0
2018,2018-09-15,09:00,25,Arena do Grêmio,Igor Junior Benevenuto,20198.0,60540.0,Grêmio,Paraná,Renato Gaúcho,Claudinei Oliveira,6.0,20.0,7950000.0,4350000.0,27.5,26.7,2.0,0.0,0.0,0.0,4.0,3.0,11.0,12.0,12.0,16.0,1.0,2.0,5.0,0.0,4.0,1.0,9.0,2.0
2018,2018-09-16,12:00,25,Estádio Nacional de Brasília Mané Garrincha,Luiz Flávio de Oliveira,54288.0,71400.0,Vasco da Gama,Flamengo,Alberto Valentim,Maurício Barbieri,16.0,4.0,9700000.0,47550000.0,29.2,28.3,1.0,1.0,1.0,0.0,6.0,13.0,17.0,15.0,16.0,17.0,6.0,4.0,0.0,1.0,5.0,6.0,8.0,11.0
2018,2018-09-16,04:00,25,Estádio Olímpico Nilton Santos,Rodrigo Batista Raposo,25382.0,46931.0,Botafogo,América-MG,Zé Ricardo,Adilson Batista,15.0,11.0,12700000.0,9350000.0,25.8,30.3,1.0,0.0,1.0,0.0,5.0,1.0,13.0,18.0,22.0,14.0,1.0,3.0,1.0,4.0,4.0,1.0,5.0,5.0
2018,2018-09-16,09:00,25,Estádio Governador Magalhães Pinto,Rafael Traci,24999.0,57483.0,Cruzeiro,Atlético-MG,Mano Menezes,Thiago Larghi,7.0,5.0,16050000.0,20450000.0,26.4,30.5,0.0,0.0,0.0,0.0,6.0,3.0,17.0,18.0,19.0,19.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0
2018,2018-09-16,09:00,25,Arena da Baixada,André Luiz de Freitas Castro,10343.0,42372.0,Atlético-PR,Fluminense,Tiago Nunes,Marcelo Oliveira,14.0,9.0,11600000.0,11650000.0,27.6,26.9,3.0,1.0,2.0,0.0,5.0,3.0,15.0,14.0,14.0,19.0,4.0,5.0,4.0,0.0,8.0,5.0,4.0,4.0
2018,2018-09-16,09:00,25,Arena Fonte Nova,Héber Lopes,24951.0,55000.0,EC Bahia,Palmeiras,Enderson Moreira,Luiz Felipe Scolari,13.0,3.0,12650000.0,35900000.0,27.2,28.4,1.0,1.0,1.0,0.0,6.0,3.0,15.0,12.0,14.0,16.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0
2018,2018-09-16,09:00,25,Estádio Urbano Caldeira,Ricardo Marques Ribeiro,13488.0,20120.0,Santos FC,São Paulo,Cuca,Diego Aguirre,8.0,2.0,36800000.0,24250000.0,26.2,31.0,0.0,0.0,0.0,0.0,4.0,4.0,16.0,15.0,16.0,20.0,3.0,5.0,4.0,1.0,5.0,3.0,4.0,0.0
2018,2018-09-17,12:00,25,Neo Química Arena,Rodrigo D,21112.0,49205.0,Corinthians,Sport Recife,Jair Ventura,Eduardo Baptista,10.0,18.0,19100000.0,8850000.0,28.9,29.2,2.0,1.0,0.0,1.0,5.0,6.0,16.0,20.0,21.0,20.0,6.0,4.0,4.0,1.0,6.0,7.0,4.0,5.0
2018,2018-09-18,01:00,25,Arena Condá,Wagner do Nascimento Magalhães,16981.0,22600.0,Chapecoense,Internacional,Guto Ferreira,Odair Hellmann,17.0,1.0,8250000.0,22600000.0,28.1,27.1,2.0,1.0,1.0,1.0,6.0,4.0,9.0,11.0,13.0,9.0,3.0,3.0,0.0,2.0,5.0,4.0,8.0,8.0
2018,2018-09-22,09:00,26,Estádio Cícero Pompeu de Toledo,Wilton Sampaio,47846.0,67428.0,São Paulo,América-MG,Diego Aguirre,Adilson Batista,1.0,12.0,29400000.0,7950000.0,29.2,30.6,1.0,1.0,1.0,0.0,6.0,2.0,13.0,11.0,11.0,14.0,5.0,8.0,1.0,0.0,2.0,1.0,4.0,1.0
2018,2018-09-23,04:00,26,Arena do Grêmio,Dewson Fernando Freitas da Silva,38924.0,60540.0,Grêmio,Ceará SC,Renato Gaúcho,Lisca,5.0,17.0,49900000.0,6180000.0,29.6,27.9,3.0,2.0,2.0,2.0,17.0,0.0,12.0,9.0,9.0,13.0,1.0,5.0,1.0,0.0,8.0,3.0,9.0,2.0
2018,2018-09-23,09:00,26,Arena da Baixada,Raphael Claus,15831.0,42372.0,Atlético-PR,Paraná,Tiago Nunes,Claudinei Oliveira,11.0,20.0,13900000.0,5600000.0,25.8,26.2,3.0,0.0,2.0,0.0,6.0,3.0,15.0,11.0,11.0,16.0,3.0,6.0,1.0,0.0,9.0,3.0,5.0,6.0
2018,2018-09-23,09:00,26,Estádio Jornalista Mário Filho,Rodolpho Toski Marques,39462.0,78838.0,Flamengo,Atlético-MG,Maurício Barbieri,Thiago Larghi,4.0,6.0,43500000.0,14700000.0,27.3,29.4,2.0,1.0,1.0,1.0,4.0,6.0,26.0,15.0,16.0,28.0,3.0,0.0,2.0,1.0,2.0,4.0,5.0,3.0
2018,2018-09-23,09:00,26,Neo Química Arena,Eduardo Tomaz de Aquino Valadão,27199.0,49205.0,Corinthians,Internacional,Jair Ventura,Odair Hellmann,8.0,2.0,30100000.0,22550000.0,26.8,25.8,1.0,1.0,0.0,1.0,2.0,3.0,12.0,10.0,11.0,13.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0
2018,2018-09-23,11:00,26,Estádio Manoel Barradas,Vinicius Gonçalves Dias Araujo,9994.0,35632.0,EC Vitória,Botafogo,Paulo César Carpegiani,Zé Ricardo,13.0,15.0,6500000.0,12100000.0,23.5,25.3,3.0,4.0,1.0,2.0,3.0,1.0,16.0,15.0,17.0,18.0,5.0,0.0,2.0,2.0,3.0,8.0,4.0,2.0
2018,2018-09-23,11:00,26,Estádio Adelmar da Costa Carvalho,Paulo Roberto Alves Júnior,18681.0,35000.0,Sport Recife,Palmeiras,Eduardo Baptista,Luiz Felipe Scolari,19.0,3.0,10650000.0,28650000.0,29.2,28.8,0.0,1.0,0.0,0.0,6.0,5.0,16.0,15.0,15.0,18.0,2.0,2.0,2.0,0.0,2.0,3.0,4.0,3.0
2018,2018-09-24,12:00,26,Estádio Governador Magalhães Pinto,Braulio da Silva Machado,9029.0,57483.0,Cruzeiro,Santos FC,Mano Menezes,Cuca,7.0,9.0,15050000.0,35300000.0,28.5,26.5,2.0,1.0,0.0,1.0,4.0,6.0,17.0,11.0,12.0,18.0,5.0,2.0,1.0,1.0,4.0,7.0,1.0,3.0
2018,2018-09-25,01:00,26,Arena Condá,Anderson Daronco,5170.0,22600.0,Chapecoense,Fluminense,Guto Ferreira,Marcelo Oliveira,16.0,10.0,9600000.0,13850000.0,28.4,26.1,1.0,2.0,0.0,2.0,7.0,2.0,19.0,19.0,19.0,20.0,3.0,2.0,1.0,0.0,3.0,5.0,2.0,1.0
2018,2018-09-25,01:00,26,Estádio São Januário,Leandro Pedro Vuaden,13293.0,24584.0,Vasco da Gama,EC Bahia,Alberto Valentim,Enderson Moreira,18.0,14.0,12200000.0,10350000.0,29.5,26.3,2.0,1.0,1.0,1.0,4.0,8.0,13.0,15.0,16.0,18.0,5.0,2.0,5.0,1.0,5.0,6.0,2.0,2.0
2018,2018-09-29,09:00,27,Estádio Jornalista Mário Filho,Raphael Claus,8721.0,82238.0,Fluminense,Grêmio,Marcelo Oliveira,Renato Gaúcho,9.0,5.0,13550000.0,9050000.0,25.9,27.4,0.0,1.0,0.0,0.0,7.0,2.0,11.0,9.0,10.0,11.0,4.0,2.0,0.0,1.0,2.0,5.0,4.0,1.0
2018,2018-09-30,12:00,27,Estádio Raimundo Sampaio,Marcelo de Lima Henrique,8012.0,25000.0,América-MG,Corinthians,Adilson Batista,Jair Ventura,13.0,8.0,7700000.0,24550000.0,30.3,25.1,0.0,0.0,0.0,0.0,1.0,5.0,8.0,3.0,6.0,9.0,6.0,2.0,1.0,3.0,3.0,7.0,3.0,6.0
2018,2018-09-30,02:00,27,Arena Fonte Nova,Igor Junior Benevenuto,31626.0,55000.0,EC Bahia,Flamengo,Enderson Moreira,Dorival Júnior,15.0,4.0,9750000.0,47750000.0,27.2,26.1,0.0,0.0,0.0,0.0,4.0,3.0,13.0,15.0,17.0,15.0,4.0,3.0,2.0,2.0,2.0,5.0,4.0,3.0
2018,2018-09-30,04:00,27,Estádio Municipal Paulo Machado de Carvalho,Dewson Fernando Freitas da Silva,35654.0,37000.0,Palmeiras,Cruzeiro,Luiz Felipe Scolari,Mano Menezes,2.0,7.0,37900000.0,17300000.0,28.9,27.3,3.0,1.0,2.0,1.0,7.0,2.0,14.0,16.0,17.0,17.0,0.0,1.0,3.0,1.0,4.0,1.0,5.0,2.0
2018,2018-09-30,09:00,27,Estádio Raimundo Sampaio,Leandro Bizzio Marinho,22654.0,23018.0,Atlético-MG,Sport Recife,Thiago Larghi,Milton Mendes,6.0,19.0,17950000.0,11950000.0,29.8,30.9,5.0,2.0,4.0,1.0,7.0,6.0,14.0,11.0,11.0,17.0,0.0,2.0,3.0,0.0,8.0,1.0,7.0,3.0
2018,2018-09-30,09:00,27,Estádio Olímpico Nilton Santos,Rafael Traci,19976.0,46931.0,Botafogo,São Paulo,Zé Ricardo,Diego Aguirre,12.0,1.0,12100000.0,27650000.0,25.3,31.4,2.0,2.0,2.0,1.0,7.0,7.0,20.0,18.0,20.0,21.0,5.0,3.0,1.0,2.0,5.0,7.0,4.0,3.0
2018,2018-09-30,09:00,27,Estádio Urbano Caldeira,Caio Max Augusto Vieira,7802.0,20120.0,Santos FC,Atlético-PR,Cuca,Tiago Nunes,11.0,10.0,31300000.0,10250000.0,26.9,26.8,1.0,0.0,0.0,0.0,12.0,5.0,7.0,18.0,20.0,9.0,4.0,6.0,2.0,2.0,7.0,4.0,3.0,4.0
2018,2018-09-30,09:00,27,Estádio Beira-Rio,Savio Pereira Sampaio,37070.0,56000.0,Internacional,EC Vitória,Odair Hellmann,Paulo César Carpegiani,3.0,14.0,22650000.0,8300000.0,27.6,23.7,2.0,1.0,0.0,1.0,7.0,0.0,18.0,16.0,17.0,22.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,0.0
2018,2018-10-01,12:00,27,Estádio Governador Plácido Castelo,Wilton Sampaio,27485.0,60326.0,Ceará SC,Chapecoense,Lisca,Guto Ferreira,18.0,17.0,6280000.0,8250000.0,27.2,28.1,3.0,1.0,0.0,1.0,5.0,8.0,16.0,20.0,22.0,16.0,1.0,4.0,0.0,2.0,7.0,2.0,5.0,4.0
2018,2018-10-02,01:00,27,Estádio Durival Britto e Silva,Flavio Rodrigues de Souza,3894.0,20083.0,Paraná,Vasco da Gama,Claudinei Oliveira,Alberto Valentim,20.0,16.0,4400000.0,14000000.0,27.2,28.5,1.0,1.0,1.0,1.0,11.0,5.0,13.0,11.0,14.0,15.0,2.0,4.0,2.0,3.0,5.0,3.0,10.0,7.0
2018,2018-10-06,12:00,28,Estádio Adelmar da Costa Carvalho,André Luiz de Freitas Castro,9979.0,35000.0,Sport Recife,Internacional,Milton Mendes,Odair Hellmann,19.0,2.0,10250000.0,19350000.0,28.8,26.1,2.0,1.0,0.0,0.0,8.0,4.0,10.0,10.0,10.0,11.0,1.0,2.0,1.0,0.0,4.0,2.0,4.0,4.0
2018,2018-10-06,02:00,28,Neo Química Arena,Paulo Roberto Alves Júnior,41943.0,49205.0,Corinthians,Flamengo,Jair Ventura,Dorival Júnior,9.0,5.0,23900000.0,45550000.0,27.3,27.2,0.0,3.0,0.0,0.0,4.0,10.0,9.0,18.0,18.0,10.0,2.0,3.0,1.0,0.0,3.0,5.0,5.0,4.0
2018,2018-10-06,02:30,28,Estádio Manoel Barradas,Daniel Nobre Bins,7478.0,35632.0,EC Vitória,Santos FC,Paulo César Carpegiani,Cuca,17.0,8.0,6150000.0,31750000.0,23.9,27.5,0.0,1.0,0.0,1.0,8.0,2.0,17.0,21.0,22.0,17.0,2.0,4.0,0.0,1.0,3.0,3.0,8.0,2.0
2018,2018-10-06,09:00,28,Arena da Baixada,Raphael Claus,11443.0,42372.0,Atlético-PR,América-MG,Tiago Nunes,Adilson Batista,11.0,13.0,12050000.0,8650000.0,27.1,30.4,4.0,0.0,2.0,0.0,5.0,1.0,9.0,12.0,15.0,10.0,3.0,0.0,1.0,3.0,4.0,3.0,4.0,1.0
2018,2018-10-06,09:00,28,Arena Condá,Luiz Flávio de Oliveira,10074.0,22600.0,Chapecoense,Atlético-MG,Guto Ferreira,Thiago Larghi,18.0,6.0,9350000.0,16550000.0,27.1,28.5,1.0,0.0,0.0,0.0,5.0,9.0,18.0,13.0,14.0,18.0,2.0,0.0,0.0,1.0,1.0,2.0,5.0,5.0
2018,2018-10-06,11:00,28,Estádio Cícero Pompeu de Toledo,Wilton Sampaio,56694.0,67428.0,São Paulo,Palmeiras,Diego Aguirre,Luiz Felipe Scolari,3.0,1.0,35750000.0,40900000.0,30.8,28.2,0.0,2.0,0.0,2.0,4.0,2.0,22.0,16.0,19.0,24.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0
2018,2018-10-07,02:00,28,Arena do Grêmio,Rodolpho Toski Marques,31516.0,60540.0,Grêmio,EC Bahia,Renato Gaúcho,Enderson Moreira,4.0,14.0,46650000.0,13650000.0,27.9,27.5,2.0,2.0,0.0,1.0,9.0,5.0,14.0,23.0,23.0,19.0,3.0,4.0,5.0,0.0,7.0,5.0,5.0,2.0
2018,2018-10-09,01:00,28,Estádio Jornalista Mário Filho,Marcelo Aparecido Ribeiro de Souza,6715.0,82238.0,Fluminense,Paraná,Marcelo Oliveira,Claudinei Oliveira,10.0,20.0,13350000.0,4400000.0,26.3,26.8,4.0,0.0,2.0,0.0,8.0,2.0,8.0,18.0,18.0,11.0,0.0,4.0,3.0,0.0,8.0,0.0,6.0,4.0
2018,2018-10-10,02:00,28,Estádio Olímpico Nilton Santos,Ricardo Marques Ribeiro,10059.0,46931.0,Botafogo,Vasco da Gama,Zé Ricardo,Alberto Valentim,12.0,16.0,12600000.0,10050000.0,25.0,28.0,1.0,1.0,1.0,1.0,7.0,6.0,12.0,9.0,9.0,12.0,7.0,7.0,0.0,0.0,3.0,4.0,3.0,0.0
2018,2018-10-13,10:00,29,Estádio Jornalista Mário Filho,Wilton Sampaio,52924.0,78838.0,Flamengo,Fluminense,Dorival Júnior,Marcelo Oliveira,3.0,8.0,45550000.0,12750000.0,27.3,25.8,3.0,0.0,2.0,0.0,6.0,3.0,17.0,16.0,16.0,17.0,5.0,2.0,0.0,0.0,5.0,5.0,5.0,3.0
2018,2018-10-14,12:00,29,Estádio Municipal Paulo Machado de Carvalho,Péricles Bassols Pegado Cortez,26428.0,37000.0,Santos FC,Corinthians,Cuca,Jair Ventura,7.0,11.0,26350000.0,22850000.0,27.0,25.4,1.0,0.0,1.0,0.0,5.0,2.0,17.0,17.0,18.0,19.0,5.0,4.0,2.0,1.0,4.0,1.0,0.0,2.0
2018,2018-10-14,02:00,29,Estádio Governador Roberto Santos,Jean Pierre Goncalves Lima,29328.0,31000.0,EC Bahia,Paraná,Enderson Moreira,Claudinei Oliveira,15.0,20.0,11400000.0,3450000.0,26.8,26.9,2.0,0.0,0.0,0.0,12.0,1.0,5.0,8.0,9.0,7.0,2.0,5.0,2.0,1.0,7.0,3.0,10.0,2.0
2018,2018-10-14,04:00,29,Arena Condá,Leandro Pedro Vuaden,6280.0,22600.0,Chapecoense,EC Vitória,Guto Ferreira,Paulo César Carpegiani,17.0,18.0,7750000.0,11100000.0,25.9,24.4,0.0,1.0,0.0,1.0,7.0,3.0,14.0,20.0,20.0,15.0,4.0,3.0,1.0,0.0,4.0,3.0,9.0,11.0
2018,2018-10-14,09:00,29,Estádio São Januário,Marcelo Aparecido Ribeiro de Souza,11376.0,24584.0,Vasco da Gama,Cruzeiro,Alberto Valentim,Mano Menezes,16.0,9.0,10250000.0,14750000.0,27.8,26.9,2.0,0.0,0.0,0.0,10.0,9.0,13.0,15.0,16.0,14.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0
2018,2018-10-14,09:00,29,Estádio Municipal Paulo Machado de Carvalho,Ricardo Marques Ribeiro,35812.0,37000.0,Palmeiras,Grêmio,Luiz Felipe Scolari,Renato Gaúcho,1.0,5.0,35000000.0,35150000.0,28.9,28.6,2.0,0.0,1.0,0.0,4.0,5.0,14.0,14.0,14.0,14.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,2.0
2018,2018-10-14,09:00,29,Estádio Beira-Rio,Braulio da Silva Machado,45263.0,56000.0,Internacional,São Paulo,Odair Hellmann,Diego Aguirre,2.0,4.0,23150000.0,28150000.0,27.3,29.2,3.0,1.0,1.0,1.0,6.0,4.0,15.0,22.0,24.0,20.0,0.0,3.0,5.0,2.0,8.0,1.0,5.0,4.0
2018,2018-10-15,12:00,29,Estádio Raimundo Sampaio,Flavio Rodrigues de Souza,20526.0,23018.0,Atlético-MG,América-MG,Thiago Larghi,Adilson Batista,6.0,14.0,21150000.0,8550000.0,31.0,28.7,0.0,0.0,0.0,0.0,16.0,3.0,16.0,15.0,17.0,17.0,7.0,3.0,1.0,2.0,3.0,8.0,8.0,5.0
2018,2018-10-15,12:00,29,Arena da Baixada,Wagner Reway,13481.0,42372.0,Atlético-PR,Sport Recife,Tiago Nunes,Milton Mendes,10.0,19.0,12000000.0,9650000.0,28.2,28.7,4.0,0.0,0.0,0.0,10.0,3.0,12.0,11.0,12.0,12.0,2.0,4.0,0.0,1.0,8.0,2.0,9.0,2.0
2018,2018-10-16,01:00,29,Estádio Governador Plácido Castelo,Raphael Claus,29946.0,60326.0,Ceará SC,Botafogo,Lisca,Zé Ricardo,13.0,12.0,6480000.0,12600000.0,28.4,27.6,0.0,0.0,0.0,0.0,6.0,3.0,13.0,11.0,11.0,14.0,1.0,9.0,1.0,0.0,9.0,1.0,7.0,8.0
2018,2018-10-20,09:00,30,Estádio Raimundo Sampaio,Luiz Flávio de Oliveira,5821.0,25000.0,América-MG,Grêmio,Adilson Batista,Renato Gaúcho,16.0,5.0,8750000.0,8100000.0,28.6,25.6,1.0,1.0,1.0,0.0,5.0,4.0,16.0,8.0,10.0,17.0,3.0,2.0,1.0,2.0,3.0,4.0,3.0,4.0
2018,2018-10-20,09:00,30,Estádio Olímpico Nilton Santos,Anderson Daronco,8180.0,46931.0,Botafogo,EC Bahia,Zé Ricardo,Enderson Moreira,12.0,13.0,12300000.0,12200000.0,26.0,27.3,0.0,1.0,0.0,0.0,8.0,2.0,9.0,21.0,21.0,9.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,6.0
2018,2018-10-21,12:00,30,Estádio Cícero Pompeu de Toledo,Péricles Bassols Pegado Cortez,13053.0,67428.0,São Paulo,Atlético-PR,Diego Aguirre,Tiago Nunes,4.0,8.0,17000000.0,12200000.0,27.1,26.5,0.0,0.0,0.0,0.0,4.0,7.0,17.0,13.0,15.0,22.0,6.0,9.0,5.0,2.0,2.0,1.0,2.0,3.0
2018,2018-10-21,12:00,30,Estádio Adelmar da Costa Carvalho,Wilton Sampaio,13860.0,35000.0,Sport Recife,Vasco da Gama,Milton Mendes,Alberto Valentim,19.0,15.0,10050000.0,11350000.0,27.1,28.8,2.0,1.0,1.0,1.0,1.0,4.0,16.0,16.0,16.0,16.0,3.0,2.0,0.0,0.0,4.0,4.0,9.0,7.0
2018,2018-10-21,09:00,30,Estádio Manoel Barradas,Rafael Traci,18663.0,35632.0,EC Vitória,Corinthians,Paulo César Carpegiani,Jair Ventura,17.0,11.0,11250000.0,27400000.0,25.7,29.1,2.0,2.0,1.0,1.0,5.0,5.0,19.0,22.0,23.0,20.0,1.0,4.0,1.0,1.0,6.0,3.0,3.0,4.0
2018,2018-10-21,09:00,30,Estádio Jornalista Mário Filho,Jean Pierre Goncalves Lima,4762.0,82238.0,Fluminense,Atlético-MG,Marcelo Oliveira,Levir Culpi,9.0,6.0,13850000.0,22950000.0,26.2,29.2,1.0,0.0,0.0,0.0,4.0,7.0,12.0,18.0,19.0,14.0,3.0,5.0,2.0,1.0,6.0,4.0,5.0,7.0
2018,2018-10-21,09:00,30,Estádio Municipal Paulo Machado de Carvalho,André Luiz de Freitas Castro,36323.0,37000.0,Palmeiras,Ceará SC,Luiz Felipe Scolari,Lisca,1.0,14.0,31100000.0,6180000.0,29.9,27.9,2.0,1.0,2.0,0.0,4.0,12.0,12.0,14.0,16.0,14.0,6.0,4.0,2.0,2.0,6.0,7.0,5.0,7.0
2018,2018-10-22,12:00,30,Estádio Raimundo Sampaio,Raphael Claus,12666.0,25000.0,Cruzeiro,Chapecoense,Mano Menezes,Claudinei Oliveira,10.0,18.0,30800000.0,10650000.0,32.0,27.4,3.0,0.0,3.0,0.0,4.0,4.0,9.0,14.0,15.0,10.0,3.0,2.0,1.0,1.0,5.0,3.0,5.0,8.0
2018,2018-10-22,12:00,30,Estádio Durival Britto e Silva,Braulio da Silva Machado,4271.0,20083.0,Paraná,Flamengo,Dado Cavalcanti,Dorival Júnior,20.0,3.0,4550000.0,45550000.0,26.7,27.3,0.0,4.0,0.0,1.0,4.0,1.0,16.0,13.0,15.0,17.0,3.0,1.0,1.0,2.0,1.0,7.0,2.0,4.0
2018,2018-10-23,01:00,30,Estádio Beira-Rio,Ricardo Marques Ribeiro,43159.0,56000.0,Internacional,Santos FC,Odair Hellmann,Cuca,2.0,7.0,23900000.0,37250000.0,28.4,27.0,2.0,2.0,1.0,0.0,5.0,7.0,13.0,14.0,16.0,15.0,4.0,9.0,2.0,2.0,6.0,1.0,2.0,1.0
2018,2018-10-27,12:30,31,Estádio Manoel Barradas,Leandro Pedro Vuaden,11714.0,35632.0,EC Vitória,São Paulo,Paulo César Carpegiani,Diego Aguirre,17.0,4.0,6050000.0,24900000.0,24.3,27.6,0.0,1.0,0.0,1.0,4.0,6.0,6.0,18.0,18.0,6.0,2.0,3.0,0.0,0.0,3.0,3.0,6.0,4.0
2018,2018-10-27,02:30,31,Estádio São Januário,Igor Junior Benevenuto,8301.0,24584.0,Vasco da Gama,Internacional,Alberto Valentim,Odair Hellmann,15.0,3.0,11150000.0,22300000.0,28.1,28.1,1.0,1.0,0.0,0.0,6.0,4.0,17.0,18.0,20.0,18.0,7.0,7.0,1.0,2.0,5.0,3.0,5.0,0.0
2018,2018-10-27,09:30,31,Estádio Urbano Caldeira,Héber Lopes,8680.0,20120.0,Santos FC,Fluminense,Cuca,Marcelo Oliveira,7.0,9.0,39300000.0,6400000.0,26.4,25.1,3.0,0.0,0.0,0.0,12.0,2.0,14.0,16.0,17.0,16.0,2.0,7.0,2.0,1.0,10.0,2.0,5.0,3.0
2018,2018-10-27,09:30,31,Arena do Grêmio,Dewson Fernando Freitas da Silva,13842.0,60540.0,Grêmio,Sport Recife,Renato Gaúcho,Milton Mendes,5.0,19.0,8900000.0,10050000.0,26.4,27.1,3.0,4.0,1.0,2.0,10.0,0.0,10.0,15.0,15.0,10.0,0.0,2.0,0.0,0.0,5.0,4.0,5.0,4.0
2018,2018-10-28,12:00,31,Arena Condá,Wilton Sampaio,13278.0,22600.0,Chapecoense,América-MG,Claudinei Oliveira,Adilson Batista,18.0,16.0,10800000.0,8650000.0,27.3,28.9,1.0,0.0,0.0,0.0,4.0,4.0,11.0,19.0,20.0,12.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0,2.0
2018,2018-10-28,12:00,31,Estádio Jornalista Mário Filho,Rafael Traci,65102.0,78838.0,Flamengo,Palmeiras,Dorival Júnior,Luiz Felipe Scolari,2.0,1.0,45550000.0,26850000.0,27.3,29.2,1.0,1.0,0.0,0.0,15.0,4.0,17.0,14.0,16.0,17.0,2.0,8.0,0.0,2.0,3.0,2.0,2.0,2.0
2018,2018-10-28,12:00,31,Neo Química Arena,Anderson Daronco,35577.0,49205.0,Corinthians,EC Bahia,Jair Ventura,Enderson Moreira,12.0,11.0,26900000.0,14150000.0,27.8,27.6,2.0,1.0,0.0,0.0,5.0,5.0,10.0,15.0,15.0,12.0,1.0,1.0,2.0,0.0,3.0,2.0,4.0,6.0
2018,2018-10-28,02:00,31,Estádio Governador Magalhães Pinto,Marcelo de Lima Henrique,18783.0,57483.0,Cruzeiro,Paraná,Mano Menezes,Dado Cavalcanti,10.0,20.0,29400000.0,3450000.0,30.0,24.4,3.0,1.0,2.0,1.0,9.0,0.0,10.0,16.0,18.0,13.0,2.0,4.0,3.0,2.0,5.0,1.0,5.0,2.0
2018,2018-10-28,02:00,31,Arena da Baixada,Marcelo Aparecido Ribeiro de Souza,8186.0,42372.0,Atlético-PR,Botafogo,Tiago Nunes,Zé Ricardo,8.0,13.0,10250000.0,13400000.0,27.1,25.7,2.0,1.0,0.0,1.0,5.0,2.0,13.0,23.0,23.0,14.0,3.0,5.0,1.0,0.0,7.0,4.0,7.0,4.0
2018,2018-10-30,12:00,31,Estádio Governador Plácido Castelo,Wagner Reway,37394.0,60326.0,Ceará SC,Atlético-MG,Lisca,Levir Culpi,14.0,6.0,6250000.0,17950000.0,28.1,29.4,2.0,1.0,1.0,1.0,3.0,6.0,12.0,20.0,22.0,14.0,2.0,4.0,2.0,2.0,6.0,2.0,3.0,7.0
2018,2018-11-03,09:00,32,Estádio Raimundo Sampaio,Wagner do Nascimento Magalhães,16758.0,23018.0,Atlético-MG,Grêmio,Levir Culpi,Renato Gaúcho,6.0,5.0,15850000.0,23200000.0,30.3,27.0,0.0,1.0,0.0,1.0,8.0,3.0,14.0,13.0,17.0,15.0,5.0,2.0,1.0,4.0,2.0,6.0,6.0,5.0
2018,2018-11-03,09:00,32,Estádio Jornalista Mário Filho,Luiz Flávio de Oliveira,14275.0,82238.0,Fluminense,Vasco da Gama,Marcelo Oliveira,Alberto Valentim,10.0,14.0,12650000.0,11150000.0,25.3,28.1,0.0,1.0,0.0,0.0,9.0,2.0,14.0,11.0,13.0,15.0,3.0,3.0,1.0,2.0,3.0,4.0,8.0,2.0
2018,2018-11-03,11:00,32,Allianz Parque,Braulio da Silva Machado,38938.0,43600.0,Palmeiras,Santos FC,Luiz Felipe Scolari,Cuca,1.0,7.0,45450000.0,37750000.0,28.7,26.7,3.0,2.0,2.0,0.0,3.0,5.0,24.0,24.0,24.0,24.0,3.0,1.0,0.0,0.0,4.0,5.0,3.0,0.0
